Altitude/ft,time_pre/min,exercise_level,time_exposure/min,risk
32000,40,2,220,0.79
32000,40,2,230,0.8
32000,40,2,240,0.81
32000,60,2,10,0.01
32000,60,2,20,0.04
32000,60,2,30,0.07
32000,60,2,40,0.12
32000,60,2,50,0.16
32000,60,2,60,0.22
32000,60,2,70,0.27
32000,60,2,80,0.32
32000,60,2,90,0.37
32000,60,2,100,0.42
32000,60,2,110,0.46
32000,60,2,120,0.5
32000,60,2,130,0.54
32000,60,2,140,0.57
32000,60,2,150,0.6
32000,60,2,160,0.63
32000,60,2,170,0.66
32000,60,2,180,0.68
32000,60,2,190,0.7
32000,60,2,200,0.72
32000,60,2,210,0.74
32000,60,2,220,0.76
32000,60,2,230,0.77
32000,60,2,240,0.79
32000,80,2,10,0.01
32000,80,2,20,0.03
32000,80,2,30,0.06
32000,80,2,40,0.1
32000,80,2,50,0.15
32000,80,2,60,0.19
32000,80,2,70,0.24
32000,80,2,80,0.29
32000,80,2,90,0.34
32000,80,2,100,0.38
32000,80,2,110,0.42
32000,80,2,120,0.46
32000,80,2,130,0.5
32000,80,2,140,0.54
32000,80,2,150,0.57
32000,80,2,160,0.6
32000,80,2,170,0.62
32000,80,2,180,0.65
32000,80,2,190,0.67
32000,80,2,200,0.69
32000,80,2,210,0.71
32000,80,2,220,0.73
32000,80,2,230,0.75
32000,80,2,240,0.76
32000,100,2,10,0.01
32000,100,2,20,0.03
32000,100,2,30,0.05
32000,100,2,40,0.09
32000,100,2,50,0.13
32000,100,2,60,0.17
32000,100,2,70,0.21
32000,100,2,80,0.26
32000,100,2,90,0.3
32000,100,2,100,0.35
32000,100,2,110,0.39
32000,100,2,120,0.43
32000,100,2,130,0.46
32000,100,2,140,0.5
32000,100,2,150,0.53
32000,100,2,160,0.56
32000,100,2,170,0.59
32000,100,2,180,0.61
32000,100,2,190,0.64
32000,100,2,200,0.66
32000,100,2,210,0.68
32000,100,2,220,0.7
32000,100,2,230,0.72
32000,100,2,240,0.73
32000,120,2,10,0.01
32000,120,2,20,0.02
32000,120,2,30,0.05
32000,120,2,40,0.08
32000,120,2,50,0.11
32000,120,2,60,0.15
32000,120,2,70,0.19
32000,120,2,80,0.23
32000,120,2,90,0.27
32000,120,2,100,0.31
32000,120,2,110,0.35
32000,120,2,120,0.39
32000,120,2,130,0.43
32000,120,2,140,0.46
32000,120,2,150,0.49
32000,120,2,160,0.52
32000,120,2,170,0.55
32000,120,2,180,0.58
32000,120,2,190,0.6
32000,120,2,200,0.63
32000,120,2,210,0.65
32000,120,2,220,0.67
32000,120,2,230,0.68
32000,120,2,240,0.7
32000,140,2,10,0.01
32000,140,2,20,0.02
32000,140,2,30,0.04
32000,140,2,40,0.07
32000,140,2,50,0.1
32000,140,2,60,0.13
32000,140,2,70,0.17
32000,140,2,80,0.21
32000,140,2,90,0.24
32000,140,2,100,0.28
32000,140,2,110,0.32
32000,140,2,120,0.36
32000,140,2,130,0.39
32000,140,2,140,0.42
32000,140,2,150,0.46
32000,140,2,160,0.49
32000,140,2,170,0.51
32000,140,2,180,0.54
32000,140,2,190,0.57
32000,140,2,200,0.59
32000,140,2,210,0.61
32000,140,2,220,0.63
32000,140,2,230,0.65
32000,140,2,240,0.67
32000,160,2,10,0.01
32000,160,2,20,0.02
32000,160,2,30,0.04
32000,160,2,40,0.06
32000,160,2,50,0.08
32000,160,2,60,0.12
32000,160,2,70,0.15
32000,160,2,80,0.18
32000,160,2,90,0.22
32000,160,2,100,0.25
32000,160,2,110,0.29
32000,160,2,120,0.32
32000,160,2,130,0.35
32000,160,2,140,0.39
32000,160,2,150,0.42
32000,160,2,160,0.45
32000,160,2,170,0.48
32000,160,2,180,0.5
32000,160,2,190,0.53
32000,160,2,200,0.55
32000,160,2,210,0.57
32000,160,2,220,0.6
32000,160,2,230,0.62
32000,160,2,240,0.63
32000,180,2,10,0
32000,180,2,20,0.01
32000,180,2,30,0.03
32000,180,2,40,0.05
32000,180,2,50,0.07
32000,180,2,60,0.1
32000,180,2,70,0.13
32000,180,2,80,0.16
32000,180,2,90,0.19
32000,180,2,100,0.22
32000,180,2,110,0.26
32000,180,2,120,0.29
32000,180,2,130,0.32
32000,180,2,140,0.35
32000,180,2,150,0.38
32000,180,2,160,0.41
32000,180,2,170,0.44
32000,180,2,180,0.47
32000,180,2,190,0.49
32000,180,2,200,0.51
32000,180,2,210,0.54
32000,180,2,220,0.56
32000,180,2,230,0.58
32000,180,2,240,0.6
32000,200,2,10,0
32000,200,2,20,0.01
32000,200,2,30,0.03
32000,200,2,40,0.04
32000,200,2,50,0.06
32000,200,2,60,0.09
32000,200,2,70,0.11
32000,200,2,80,0.14
32000,200,2,90,0.17
32000,200,2,100,0.2
32000,200,2,110,0.23
32000,200,2,120,0.26
32000,200,2,130,0.29
32000,200,2,140,0.32
32000,200,2,150,0.35
32000,200,2,160,0.38
32000,200,2,170,0.4
32000,200,2,180,0.43
32000,200,2,190,0.45
32000,200,2,200,0.48
32000,200,2,210,0.5
32000,200,2,220,0.52
32000,200,2,230,0.54
32000,200,2,240,0.56
32000,220,2,10,0
32000,220,2,20,0.01
32000,220,2,30,0.02
32000,220,2,40,0.04
32000,220,2,50,0.06
32000,220,2,60,0.08
32000,220,2,70,0.1
32000,220,2,80,0.12
32000,220,2,90,0.15
32000,220,2,100,0.18
32000,220,2,110,0.2
32000,220,2,120,0.23
32000,220,2,130,0.26
32000,220,2,140,0.29
32000,220,2,150,0.31
32000,220,2,160,0.34
32000,220,2,170,0.37
32000,220,2,180,0.39
32000,220,2,190,0.42
32000,220,2,200,0.44
32000,220,2,210,0.46
32000,220,2,220,0.48
32000,220,2,230,0.51
32000,220,2,240,0.52
32000,240,2,10,0
32000,240,2,20,0.01
32000,240,2,30,0.02
32000,240,2,40,0.03
32000,240,2,50,0.05
32000,240,2,60,0.07
32000,240,2,70,0.09
32000,240,2,80,0.11
32000,240,2,90,0.13
32000,240,2,100,0.16
32000,240,2,110,0.18
32000,240,2,120,0.21
32000,240,2,130,0.23
32000,240,2,140,0.26
32000,240,2,150,0.28
32000,240,2,160,0.31
32000,240,2,170,0.33
32000,240,2,180,0.36
32000,240,2,190,0.38
32000,240,2,200,0.4
32000,240,2,210,0.43
32000,240,2,220,0.45
32000,240,2,230,0.47
32000,240,2,240,0.49
34000,0,2,10,0.04
34000,0,2,20,0.12
34000,0,2,30,0.23
34000,0,2,40,0.33
34000,0,2,50,0.43
34000,0,2,60,0.51
34000,0,2,70,0.59
34000,0,2,80,0.64
34000,0,2,90,0.69
34000,0,2,100,0.73
34000,0,2,110,0.77
34000,0,2,120,0.79
34000,0,2,130,0.82
34000,0,2,140,0.84
34000,0,2,150,0.85
34000,0,2,160,0.87
34000,0,2,170,0.88
34000,0,2,180,0.89
34000,0,2,190,0.9
34000,0,2,200,0.91
34000,0,2,210,0.92
34000,0,2,220,0.92
34000,0,2,230,0.93
34000,0,2,240,0.93
34000,20,2,10,0.02
34000,20,2,20,0.06
34000,20,2,30,0.12
34000,20,2,40,0.18
34000,20,2,50,0.25
34000,20,2,60,0.32
34000,20,2,70,0.39
34000,20,2,80,0.45
34000,20,2,90,0.51
34000,20,2,100,0.55
34000,20,2,110,0.6
34000,20,2,120,0.64
34000,20,2,130,0.67
34000,20,2,140,0.7
34000,20,2,150,0.73
34000,20,2,160,0.75
34000,20,2,170,0.77
34000,20,2,180,0.79
34000,20,2,190,0.81
34000,20,2,200,0.82
34000,20,2,210,0.83
34000,20,2,220,0.84
34000,20,2,230,0.86
34000,20,2,240,0.87
34000,40,2,10,0.02
34000,40,2,20,0.05
34000,40,2,30,0.1
34000,40,2,40,0.16
34000,40,2,50,0.23
34000,40,2,60,0.29
34000,40,2,70,0.35
34000,40,2,80,0.41
34000,40,2,90,0.47
34000,40,2,100,0.52
34000,40,2,110,0.56
34000,40,2,120,0.6
34000,40,2,130,0.64
34000,40,2,140,0.67
34000,40,2,150,0.7
34000,40,2,160,0.72
34000,40,2,170,0.74
34000,40,2,180,0.76
34000,40,2,190,0.78
34000,40,2,200,0.8
34000,40,2,210,0.81
34000,40,2,220,0.82
34000,40,2,230,0.84
34000,40,2,240,0.85
34000,60,2,10,0.01
34000,60,2,20,0.05
34000,60,2,30,0.09
34000,60,2,40,0.14
34000,60,2,50,0.2
34000,60,2,60,0.26
34000,60,2,70,0.32
34000,60,2,80,0.38
34000,60,2,90,0.43
34000,60,2,100,0.48
34000,60,2,110,0.52
34000,60,2,120,0.56
34000,60,2,130,0.6
34000,60,2,140,0.63
34000,60,2,150,0.66
34000,60,2,160,0.69
34000,60,2,170,0.71
34000,60,2,180,0.73
34000,60,2,190,0.75
34000,60,2,200,0.77
34000,60,2,210,0.79
34000,60,2,220,0.8
34000,60,2,230,0.81
34000,60,2,240,0.83
34000,80,2,10,0.01
34000,80,2,20,0.04
34000,80,2,30,0.08
34000,80,2,40,0.13
34000,80,2,50,0.18
34000,80,2,60,0.23
34000,80,2,70,0.29
34000,80,2,80,0.34
34000,80,2,90,0.39
34000,80,2,100,0.44
34000,80,2,110,0.49
34000,80,2,120,0.53
34000,80,2,130,0.56
34000,80,2,140,0.6
34000,80,2,150,0.63
34000,80,2,160,0.66
34000,80,2,170,0.68
34000,80,2,180,0.7
34000,80,2,190,0.72
34000,80,2,200,0.74
34000,80,2,210,0.76
34000,80,2,220,0.78
34000,80,2,230,0.79
34000,80,2,240,0.8
34000,100,2,10,0.01
34000,100,2,20,0.03
34000,100,2,30,0.07
34000,100,2,40,0.11
34000,100,2,50,0.16
34000,100,2,60,0.21
34000,100,2,70,0.26
34000,100,2,80,0.31
34000,100,2,90,0.36
34000,100,2,100,0.4
34000,100,2,110,0.45
34000,100,2,120,0.49
34000,100,2,130,0.53
34000,100,2,140,0.56
34000,100,2,150,0.59
34000,100,2,160,0.62
34000,100,2,170,0.65
34000,100,2,180,0.67
34000,100,2,190,0.69
34000,100,2,200,0.71
34000,100,2,210,0.73
34000,100,2,220,0.75
34000,100,2,230,0.76
34000,100,2,240,0.78
34000,120,2,10,0.01
34000,120,2,20,0.03
34000,120,2,30,0.06
34000,120,2,40,0.1
34000,120,2,50,0.14
34000,120,2,60,0.18
34000,120,2,70,0.23
34000,120,2,80,0.28
34000,120,2,90,0.32
34000,120,2,100,0.37
34000,120,2,110,0.41
34000,120,2,120,0.45
34000,120,2,130,0.49
34000,120,2,140,0.52
34000,120,2,150,0.56
34000,120,2,160,0.58
34000,120,2,170,0.61
34000,120,2,180,0.64
34000,120,2,190,0.66
34000,120,2,200,0.68
34000,120,2,210,0.7
34000,120,2,220,0.72
34000,120,2,230,0.74
34000,120,2,240,0.75
34000,140,2,10,0.01
34000,140,2,20,0.03
34000,140,2,30,0.05
34000,140,2,40,0.08
34000,140,2,50,0.12
34000,140,2,60,0.16
34000,140,2,70,0.21
34000,140,2,80,0.25
34000,140,2,90,0.29
34000,140,2,100,0.33
34000,140,2,110,0.38
34000,140,2,120,0.41
34000,140,2,130,0.45
34000,140,2,140,0.49
34000,140,2,150,0.52
34000,140,2,160,0.55
34000,140,2,170,0.58
34000,140,2,180,0.6
34000,140,2,190,0.63
34000,140,2,200,0.65
34000,140,2,210,0.67
34000,140,2,220,0.69
34000,140,2,230,0.71
34000,140,2,240,0.72
34000,160,2,10,0.01
34000,160,2,20,0.02
34000,160,2,30,0.04
34000,160,2,40,0.07
34000,160,2,50,0.11
34000,160,2,60,0.14
34000,160,2,70,0.18
34000,160,2,80,0.22
34000,160,2,90,0.26
34000,160,2,100,0.3
34000,160,2,110,0.34
34000,160,2,120,0.38
34000,160,2,130,0.41
34000,160,2,140,0.45
34000,160,2,150,0.48
34000,160,2,160,0.51
34000,160,2,170,0.54
34000,160,2,180,0.56
34000,160,2,190,0.59
34000,160,2,200,0.61
34000,160,2,210,0.63
34000,160,2,220,0.65
34000,160,2,230,0.67
34000,160,2,240,0.69
34000,180,2,10,0.01
34000,180,2,20,0.02
34000,180,2,30,0.04
34000,180,2,40,0.06
34000,180,2,50,0.09
34000,180,2,60,0.13
34000,180,2,70,0.16
34000,180,2,80,0.2
34000,180,2,90,0.23
34000,180,2,100,0.27
34000,180,2,110,0.31
34000,180,2,120,0.34
34000,180,2,130,0.38
34000,180,2,140,0.41
34000,180,2,150,0.44
34000,180,2,160,0.47
34000,180,2,170,0.5
34000,180,2,180,0.53
34000,180,2,190,0.55
34000,180,2,200,0.58
34000,180,2,210,0.6
34000,180,2,220,0.62
34000,180,2,230,0.64
34000,180,2,240,0.66
34000,200,2,10,0
34000,200,2,20,0.02
34000,200,2,30,0.03
34000,200,2,40,0.06
34000,200,2,50,0.08
34000,200,2,60,0.11
34000,200,2,70,0.14
34000,200,2,80,0.17
34000,200,2,90,0.21
34000,200,2,100,0.24
34000,200,2,110,0.28
34000,200,2,120,0.31
34000,200,2,130,0.34
34000,200,2,140,0.37
34000,200,2,150,0.41
34000,200,2,160,0.43
34000,200,2,170,0.46
34000,200,2,180,0.49
34000,200,2,190,0.52
34000,200,2,200,0.54
34000,200,2,210,0.56
34000,200,2,220,0.58
34000,200,2,230,0.6
34000,200,2,240,0.62
34000,220,2,10,0
34000,220,2,20,0.01
34000,220,2,30,0.03
34000,220,2,40,0.05
34000,220,2,50,0.07
34000,220,2,60,0.1
34000,220,2,70,0.12
34000,220,2,80,0.15
34000,220,2,90,0.18
34000,220,2,100,0.22
34000,220,2,110,0.25
34000,220,2,120,0.28
34000,220,2,130,0.31
34000,220,2,140,0.34
34000,220,2,150,0.37
34000,220,2,160,0.4
34000,220,2,170,0.43
34000,220,2,180,0.45
34000,220,2,190,0.48
34000,220,2,200,0.5
34000,220,2,210,0.52
34000,220,2,220,0.55
34000,220,2,230,0.57
34000,220,2,240,0.59
34000,240,2,10,0
34000,240,2,20,0.01
34000,240,2,30,0.02
34000,240,2,40,0.04
34000,240,2,50,0.06
34000,240,2,60,0.08
34000,240,2,70,0.11
34000,240,2,80,0.13
34000,240,2,90,0.16
34000,240,2,100,0.19
34000,240,2,110,0.22
34000,240,2,120,0.25
34000,240,2,130,0.28
34000,240,2,140,0.31
34000,240,2,150,0.34
34000,240,2,160,0.36
34000,240,2,170,0.39
34000,240,2,180,0.42
34000,240,2,190,0.44
34000,240,2,200,0.46
34000,240,2,210,0.49
34000,240,2,220,0.51
34000,240,2,230,0.53
34000,240,2,240,0.55
36000,0,2,10,0.06
36000,0,2,20,0.19
36000,0,2,30,0.33
36000,0,2,40,0.45
36000,0,2,50,0.55
36000,0,2,60,0.63
36000,0,2,70,0.7
36000,0,2,80,0.75
36000,0,2,90,0.79
36000,0,2,100,0.82
36000,0,2,110,0.84
36000,0,2,120,0.86
36000,0,2,130,0.88
36000,0,2,140,0.89
36000,0,2,150,0.91
36000,0,2,160,0.92
36000,0,2,170,0.92
36000,0,2,180,0.93
36000,0,2,190,0.94
36000,0,2,200,0.94
36000,0,2,210,0.95
36000,0,2,220,0.95
36000,0,2,230,0.96
36000,0,2,240,0.96
36000,20,2,10,0.06
36000,20,2,20,0.17
36000,20,2,30,0.29
36000,20,2,40,0.41
36000,20,2,50,0.52
36000,20,2,60,0.6
36000,20,2,70,0.67
36000,20,2,80,0.72
36000,20,2,90,0.76
36000,20,2,100,0.79
36000,20,2,110,0.82
36000,20,2,120,0.84
36000,20,2,130,0.86
36000,20,2,140,0.88
36000,20,2,150,0.89
36000,20,2,160,0.9
36000,20,2,170,0.91
36000,20,2,180,0.92
36000,20,2,190,0.93
36000,20,2,200,0.93
36000,20,2,210,0.94
36000,20,2,220,0.94
36000,20,2,230,0.95
36000,20,2,240,0.95
36000,40,2,10,0.05
36000,40,2,20,0.15
36000,40,2,30,0.26
36000,40,2,40,0.38
36000,40,2,50,0.48
36000,40,2,60,0.56
36000,40,2,70,0.63
36000,40,2,80,0.69
36000,40,2,90,0.73
36000,40,2,100,0.77
36000,40,2,110,0.8
36000,40,2,120,0.82
36000,40,2,130,0.84
36000,40,2,140,0.86
36000,40,2,150,0.88
36000,40,2,160,0.89
36000,40,2,170,0.9
36000,40,2,180,0.91
36000,40,2,190,0.92
36000,40,2,200,0.92
36000,40,2,210,0.93
36000,40,2,220,0.94
36000,40,2,230,0.94
36000,40,2,240,0.94
36000,60,2,10,0.04
36000,60,2,20,0.13
36000,60,2,30,0.24
36000,60,2,40,0.34
36000,60,2,50,0.44
36000,60,2,60,0.52
36000,60,2,70,0.6
36000,60,2,80,0.65
36000,60,2,90,0.7
36000,60,2,100,0.74
36000,60,2,110,0.77
36000,60,2,120,0.8
36000,60,2,130,0.82
36000,60,2,140,0.84
36000,60,2,150,0.86
36000,60,2,160,0.87
36000,60,2,170,0.89
36000,60,2,180,0.9
36000,60,2,190,0.9
36000,60,2,200,0.91
36000,60,2,210,0.92
36000,60,2,220,0.93
36000,60,2,230,0.93
36000,60,2,240,0.94
36000,80,2,10,0.04
36000,80,2,20,0.11
36000,80,2,30,0.21
36000,80,2,40,0.31
36000,80,2,50,0.4
36000,80,2,60,0.49
36000,80,2,70,0.56
36000,80,2,80,0.62
36000,80,2,90,0.67
36000,80,2,100,0.71
36000,80,2,110,0.75
36000,80,2,120,0.78
36000,80,2,130,0.8
36000,80,2,140,0.82
36000,80,2,150,0.84
36000,80,2,160,0.86
36000,80,2,170,0.87
36000,80,2,180,0.88
36000,80,2,190,0.89
36000,80,2,200,0.9
36000,80,2,210,0.91
36000,80,2,220,0.92
36000,80,2,230,0.92
36000,80,2,240,0.93
36000,100,2,10,0.03
36000,100,2,20,0.1
36000,100,2,30,0.19
36000,100,2,40,0.28
36000,100,2,50,0.37
36000,100,2,60,0.45
36000,100,2,70,0.52
36000,100,2,80,0.58
36000,100,2,90,0.63
36000,100,2,100,0.68
36000,100,2,110,0.72
36000,100,2,120,0.75
36000,100,2,130,0.78
36000,100,2,140,0.8
36000,100,2,150,0.82
36000,100,2,160,0.84
36000,100,2,170,0.85
36000,100,2,180,0.86
36000,100,2,190,0.88
36000,100,2,200,0.89
36000,100,2,210,0.89
36000,100,2,220,0.9
36000,100,2,230,0.91
36000,100,2,240,0.92
36000,120,2,10,0.03
36000,120,2,20,0.09
36000,120,2,30,0.16
36000,120,2,40,0.25
36000,120,2,50,0.33
36000,120,2,60,0.41
36000,120,2,70,0.48
36000,120,2,80,0.55
36000,120,2,90,0.6
36000,120,2,100,0.65
36000,120,2,110,0.68
36000,120,2,120,0.72
36000,120,2,130,0.75
36000,120,2,140,0.77
36000,120,2,150,0.8
36000,120,2,160,0.81
36000,120,2,170,0.83
36000,120,2,180,0.85
36000,120,2,190,0.86
36000,120,2,200,0.87
36000,120,2,210,0.88
36000,120,2,220,0.89
36000,120,2,230,0.9
36000,120,2,240,0.9
36000,140,2,10,0.02
36000,140,2,20,0.07
36000,140,2,30,0.14
36000,140,2,40,0.22
36000,140,2,50,0.3
36000,140,2,60,0.38
36000,140,2,70,0.45
36000,140,2,80,0.51
36000,140,2,90,0.56
36000,140,2,100,0.61
36000,140,2,110,0.65
36000,140,2,120,0.69
36000,140,2,130,0.72
36000,140,2,140,0.75
36000,140,2,150,0.77
36000,140,2,160,0.79
36000,140,2,170,0.81
36000,140,2,180,0.82
36000,140,2,190,0.84
36000,140,2,200,0.85
36000,140,2,210,0.86
36000,140,2,220,0.87
36000,140,2,230,0.88
36000,140,2,240,0.89
36000,160,2,10,0.02
36000,160,2,20,0.06
36000,160,2,30,0.13
36000,160,2,40,0.2
36000,160,2,50,0.27
36000,160,2,60,0.34
36000,160,2,70,0.41
36000,160,2,80,0.47
36000,160,2,90,0.52
36000,160,2,100,0.57
36000,160,2,110,0.62
36000,160,2,120,0.65
36000,160,2,130,0.69
36000,160,2,140,0.72
36000,160,2,150,0.74
36000,160,2,160,0.76
36000,160,2,170,0.78
36000,160,2,180,0.8
36000,160,2,190,0.82
36000,160,2,200,0.83
36000,160,2,210,0.84
36000,160,2,220,0.85
36000,160,2,230,0.86
36000,160,2,240,0.87
36000,180,2,10,0.02
36000,180,2,20,0.06
36000,180,2,30,0.11
36000,180,2,40,0.17
36000,180,2,50,0.24
36000,180,2,60,0.31
36000,180,2,70,0.37
36000,180,2,80,0.43
36000,180,2,90,0.49
36000,180,2,100,0.54
36000,180,2,110,0.58
36000,180,2,120,0.62
36000,180,2,130,0.65
36000,180,2,140,0.68
36000,180,2,150,0.71
36000,180,2,160,0.74
36000,180,2,170,0.76
36000,180,2,180,0.78
36000,180,2,190,0.79
36000,180,2,200,0.81
36000,180,2,210,0.82
36000,180,2,220,0.84
36000,180,2,230,0.85
36000,180,2,240,0.86
36000,200,2,10,0.01
36000,200,2,20,0.05
36000,200,2,30,0.1
36000,200,2,40,0.15
36000,200,2,50,0.22
36000,200,2,60,0.28
36000,200,2,70,0.34
36000,200,2,80,0.4
36000,200,2,90,0.45
36000,200,2,100,0.5
36000,200,2,110,0.54
36000,200,2,120,0.58
36000,200,2,130,0.62
36000,200,2,140,0.65
36000,200,2,150,0.68
36000,200,2,160,0.71
36000,200,2,170,0.73
36000,200,2,180,0.75
36000,200,2,190,0.77
36000,200,2,200,0.78
36000,200,2,210,0.8
36000,200,2,220,0.81
36000,200,2,230,0.83
36000,200,2,240,0.84
36000,220,2,10,0.01
36000,220,2,20,0.04
36000,220,2,30,0.08
36000,220,2,40,0.13
36000,220,2,50,0.19
36000,220,2,60,0.25
36000,220,2,70,0.31
36000,220,2,80,0.36
36000,220,2,90,0.41
36000,220,2,100,0.46
36000,220,2,110,0.51
36000,220,2,120,0.55
36000,220,2,130,0.58
36000,220,2,140,0.62
36000,220,2,150,0.65
36000,220,2,160,0.67
36000,220,2,170,0.7
36000,220,2,180,0.72
36000,220,2,190,0.74
36000,220,2,200,0.76
36000,220,2,210,0.77
36000,220,2,220,0.79
36000,220,2,230,0.8
36000,220,2,240,0.82
36000,240,2,10,0.01
36000,240,2,20,0.04
36000,240,2,30,0.07
36000,240,2,40,0.12
36000,240,2,50,0.17
36000,240,2,60,0.22
36000,240,2,70,0.27
36000,240,2,80,0.33
36000,240,2,90,0.38
36000,240,2,100,0.42
36000,240,2,110,0.47
36000,240,2,120,0.51
36000,240,2,130,0.55
36000,240,2,140,0.58
36000,240,2,150,0.61
36000,240,2,160,0.64
36000,240,2,170,0.67
36000,240,2,180,0.69
36000,240,2,190,0.71
36000,240,2,200,0.73
36000,240,2,210,0.75
36000,240,2,220,0.76
36000,240,2,230,0.78
36000,240,2,240,0.79
38000,0,2,10,0.08
38000,0,2,20,0.23
38000,0,2,30,0.38
38000,0,2,40,0.51
38000,0,2,50,0.61
38000,0,2,60,0.69
38000,0,2,70,0.75
38000,0,2,80,0.79
38000,0,2,90,0.82
38000,0,2,100,0.85
38000,0,2,110,0.87
38000,0,2,120,0.89
38000,0,2,130,0.9
38000,0,2,140,0.91
38000,0,2,150,0.92
38000,0,2,160,0.93
38000,0,2,170,0.94
38000,0,2,180,0.95
38000,0,2,190,0.95
38000,0,2,200,0.95
38000,0,2,210,0.96
38000,0,2,220,0.96
38000,0,2,230,0.96
38000,0,2,240,0.97
38000,20,2,10,0.07
38000,20,2,20,0.2
38000,20,2,30,0.35
38000,20,2,40,0.47
38000,20,2,50,0.58
38000,20,2,60,0.66
38000,20,2,70,0.72
38000,20,2,80,0.76
38000,20,2,90,0.8
38000,20,2,100,0.83
38000,20,2,110,0.85
38000,20,2,120,0.87
38000,20,2,130,0.89
38000,20,2,140,0.9
38000,20,2,150,0.91
38000,20,2,160,0.92
38000,20,2,170,0.93
38000,20,2,180,0.94
38000,20,2,190,0.94
38000,20,2,200,0.95
38000,20,2,210,0.95
38000,20,2,220,0.96
38000,20,2,230,0.96
38000,20,2,240,0.96
38000,40,2,10,0.06
38000,40,2,20,0.18
38000,40,2,30,0.31
38000,40,2,40,0.44
38000,40,2,50,0.54
38000,40,2,60,0.62
38000,40,2,70,0.69
38000,40,2,80,0.74
38000,40,2,90,0.78
38000,40,2,100,0.81
38000,40,2,110,0.83
38000,40,2,120,0.86
38000,40,2,130,0.87
38000,40,2,140,0.89
38000,40,2,150,0.9
38000,40,2,160,0.91
38000,40,2,170,0.92
38000,40,2,180,0.93
38000,40,2,190,0.93
38000,40,2,200,0.94
38000,40,2,210,0.94
38000,40,2,220,0.95
38000,40,2,230,0.95
38000,40,2,240,0.96
38000,60,2,10,0.05
38000,60,2,20,0.16
38000,60,2,30,0.28
38000,60,2,40,0.4
38000,60,2,50,0.5
38000,60,2,60,0.58
38000,60,2,70,0.65
38000,60,2,80,0.71
38000,60,2,90,0.75
38000,60,2,100,0.78
38000,60,2,110,0.81
38000,60,2,120,0.84
38000,60,2,130,0.86
38000,60,2,140,0.87
38000,60,2,150,0.89
38000,60,2,160,0.9
38000,60,2,170,0.91
38000,60,2,180,0.92
38000,60,2,190,0.92
38000,60,2,200,0.93
38000,60,2,210,0.94
38000,60,2,220,0.94
38000,60,2,230,0.95
38000,60,2,240,0.95
38000,80,2,10,0.05
38000,80,2,20,0.14
38000,80,2,30,0.25
38000,80,2,40,0.36
38000,80,2,50,0.46
38000,80,2,60,0.55
38000,80,2,70,0.62
38000,80,2,80,0.67
38000,80,2,90,0.72
38000,80,2,100,0.76
38000,80,2,110,0.79
38000,80,2,120,0.81
38000,80,2,130,0.84
38000,80,2,140,0.85
38000,80,2,150,0.87
38000,80,2,160,0.88
38000,80,2,170,0.89
38000,80,2,180,0.9
38000,80,2,190,0.91
38000,80,2,200,0.92
38000,80,2,210,0.93
38000,80,2,220,0.93
38000,80,2,230,0.94
38000,80,2,240,0.94
38000,100,2,10,0.04
38000,100,2,20,0.12
38000,100,2,30,0.22
38000,100,2,40,0.33
38000,100,2,50,0.43
38000,100,2,60,0.51
38000,100,2,70,0.58
38000,100,2,80,0.64
38000,100,2,90,0.69
38000,100,2,100,0.73
38000,100,2,110,0.76
38000,100,2,120,0.79
38000,100,2,130,0.81
38000,100,2,140,0.83
38000,100,2,150,0.85
38000,100,2,160,0.87
38000,100,2,170,0.88
38000,100,2,180,0.89
38000,100,2,190,0.9
38000,100,2,200,0.91
38000,100,2,210,0.92
38000,100,2,220,0.92
38000,100,2,230,0.93
38000,100,2,240,0.93
38000,120,2,10,0.03
38000,120,2,20,0.11
38000,120,2,30,0.2
38000,120,2,40,0.3
38000,120,2,50,0.39
38000,120,2,60,0.47
38000,120,2,70,0.54
38000,120,2,80,0.6
38000,120,2,90,0.66
38000,120,2,100,0.7
38000,120,2,110,0.73
38000,120,2,120,0.76
38000,120,2,130,0.79
38000,120,2,140,0.81
38000,120,2,150,0.83
38000,120,2,160,0.85
38000,120,2,170,0.86
38000,120,2,180,0.87
38000,120,2,190,0.89
38000,120,2,200,0.89
38000,120,2,210,0.9
38000,120,2,220,0.91
38000,120,2,230,0.92
38000,120,2,240,0.92
38000,140,2,10,0.03
38000,140,2,20,0.09
38000,140,2,30,0.18
38000,140,2,40,0.27
38000,140,2,50,0.35
38000,140,2,60,0.43
38000,140,2,70,0.51
38000,140,2,80,0.57
38000,140,2,90,0.62
38000,140,2,100,0.67
38000,140,2,110,0.7
38000,140,2,120,0.74
38000,140,2,130,0.76
38000,140,2,140,0.79
38000,140,2,150,0.81
38000,140,2,160,0.83
38000,140,2,170,0.84
38000,140,2,180,0.86
38000,140,2,190,0.87
38000,140,2,200,0.88
38000,140,2,210,0.89
38000,140,2,220,0.9
38000,140,2,230,0.9
38000,140,2,240,0.91
38000,160,2,10,0.03
38000,160,2,20,0.08
38000,160,2,30,0.16
38000,160,2,40,0.24
38000,160,2,50,0.32
38000,160,2,60,0.4
38000,160,2,70,0.47
38000,160,2,80,0.53
38000,160,2,90,0.58
38000,160,2,100,0.63
38000,160,2,110,0.67
38000,160,2,120,0.71
38000,160,2,130,0.74
38000,160,2,140,0.76
38000,160,2,150,0.79
38000,160,2,160,0.8
